transcript,summary
"#Person1#: Dekh! Maine yeh shoes sirf teen hafton pehle kharide the aur inmein pehle se hi ek hole hai. #Person2#: Agar mujhe aisa hota, toh main inhe shop mein wapas le jaata. #Person1#: Maine kiya. Lekin unhone kaha ki woh inhe change nahi karenge. #Person2#: Yeh toh bura hai. Lekin agar woh inhe change nahi karte, toh mujhe pata hai main kya karunga.","Shoes mein hole hai jo #Person1# ne teen hafton pehle kharide the, lekin shop ne inhe change karne se mana kar diya."
"#Person1#: Dad, yeh friendship quiz dekho. #Person2#: Kyun nahi try karte? Pehla question, tum apne doston se kitni baar contact karte ho? #Person1#: Hmm... Mere dost mere secondary school mein nahi hain, aur mujhe logon ko call karna pasand nahi hai. Main apne doston ko bhi haftay mein ek baar nahi call karta. #Person2#: Matlab kabhi kabhi. Dusra, jab tum upset hote ho, toh tum kitne doston se baat kar sakte ho? #Person1#: Oh, mujhe koi yaad nahi aa raha. Jab main udaas hota hoon, toh main aksar tumse ya mom se baat karta hoon. #Person2#: Bechari Susan, tum hamesha hum par depend nahi kar sakti. Aakhri question, tumhara dost tumse baat karna chahta hai. Tum kahaan baat karoge? #Person1#: Well, hum classroom mein nahi baat kar sakte. Shayad main usse shopping center mein baat karun. Hum saath mein baat kar sakte hain aur shopping bhi kar sakte hain. #Person2#: Oh, Susan. Tumhare sirf 8 hain. Mujhe lagta hai tumhe apne doston ke saath zyada achha rakhna chahiye. Kyun nahi unhe aksar call ya visit karti? #Person1#: Tum sahi ho, Dad.",Susan friendship quiz le rahi hai lekin uske sirf 8 aaye hain. Uska Dad sochta hai ki usse apne doston ke saath zyada achha rakhna chahiye aur unhe aksar call ya visit karna chahiye.
"#Person1#: Hi, Jack, aaj raat hum party kar rahe hain, kya tum aake enjoy karoge? Tum apni girlfriend, Tina ko bhi laa sakte ho. #Person2#: Mere paas koi girlfriend nahi hai. Main single hoon. #Person1#: Oh, sahi hai. Waise bhi, aaj raat party mein bahut saari beautiful girls hongi. #Person2#: Nahi, mujhe single rehna pasand hai. Main kabhi akela mehsoos nahi karta, main apne career par focus kar raha hoon. Shayad jab main success achieve kar loon, tab main apni girl dhoondhna shuru karunga. #Person1#: Kyun? #Person2#: Kyunki main real world mein jee raha hoon, ek aadmi ko achha career hona chahiye aur bahut saara paisa kamaana chahiye. Franklin kehta hai ki jo girls maine dekhi hain, wo kabhi bhi aise aadmi se shaadi nahi karengi jo achha paisa nahi kamaata. #Person1#: Main agree karta hoon, ek aadmi ko achha career chahiye. Lekin iska matlab ye nahi hai ki usse thoda maza nahi lena chahiye.",Jack #Person1# ko batata hai ki usse single rehna pasand hai aur wo girlfriend dhoondhne ka soch raha hai jab wo apne career mein achha kar lega.
"#Person1#: Waiter, main order karna chahta hoon ab. #Person2#: Sure. Aaj aap kya lena chahenge? #Person1#: Cream soup aur steak, please. #Person2#: Aapka steak kaise pasand hai? #Person1#: Excuse me, iska kya matlab hai? #Person2#: Well, steaks ke kai types hote hain. Jaise, aap apne steak ko medium-rare, medium-well ya well-done le sakte hain. #Person1#: Aapki explanation ke liye shukriya, main ise well-done chahunga.",#Person1# cream soup aur steak order karta hai aur #Person1# ise well-done chahata hai.
"#Person1#: Foreign trade mein language differences bahut important hote hain. #Person2#: Haan. Agar log asaani se ek dusre se communicate nahi kar sakte, toh wo ek dusre ke sochne ka tareeka nahi samajh sakte. #Person1#: Khushkismati se, ek widely-spoken commercial language hai, jo ki English hai. #Person2#: Bahut saare exporters French aur German bhi bolte hain. #Person1#: South America mein, sabse common language Spanish aur Portuguese hai. #Person2#: Agar language sahi bhi ho, tab bhi cultural differences ki wajah se misunderstanding nahi bachi ja sakti. #Person1#: Haan, language culture ka ek hissa hai. Ye ek nation ka character reflect karta hai. #Person2#: Haan, ye sirf nation ka historical aur cultural background nahi, balki nation ka life view, way of life aur thinking ka tareeka bhi include karta hai. #Person1#: Toh foreign trade mein, aapko language differences ke baare mein bahut clear hona chahiye.","#Person1# aur #Person2# language differences ke baare mein baat kar rahe hain jo nation ki culture, life view, thinking ka tareeka contain karte hain, aur ye foreign trade mein bahut important hain."
"#Person1#: Company mein aapka swagat hai. Hum naye employees ka survey kar rahe hain taaki pata chale ki unhone hamari company kyun chuni. #Person2#: Yeh toh asaan hai. Aapke office ki ergonomics ne mujhe decide karne mein madad ki. #Person1#: Aap mazak kar rahe hain! Itna simple sa reason? #Person2#: Haan. Yeh mere liye bahut important hai. Meri maa ne bees saal tak offices mein kaam kiya, aur unhe aakhir mein carpal tunnel syndrome ho gaya. Main repetitive stress injuries ke baare mein padh raha hoon, aur mujhe pata hai ki mujhe aise company mein kaam karna hai jo mere body ko protect kar sake. #Person1#: Haan, RSI's par bahut research hui hai. Itna simple cheez jaise proper chair height injuries ko prevent kar sakti hai. Mujhe bataiye, kya aur kuch aapke decision ko influence kiya? #Person2#: Haan, maine dekha ki aapke paas professional training aur team-building days hain. Mujhe yeh idea pasand hai ki main aise company ke liye kaam karun jo apne staff mein invest karti hai. #Person1#: Toh, team mein aapka swagat hai.",#Person2# ne #Person1# ko bataya ki office ki ergonomics ne unhe company chunne mein madad ki aur #Person2# ko aisi company mein kaam karna pasand hai jo apne staff mein invest karti hai.
"#Person1#: Mujhe umeed hai yahan ka khana acha hoga. #Person2#: Haan, lekin yeh bahut mehenga hai. Shayad humein yahan nahi aana chahiye tha. #Person1#: Lekin guidebook kehti hai ki yahan bahut saare stars aate hain. Agar hum Hollywood mein teen din bita rahe hain, toh mujhe kam se kam ek star dekhna hai. #Person2#: Mujhe lagta hai hum kisi ko nahi dekh payenge. #Person1#: Kya tumhe Universal Studios ka tour pasand aaya? #Person2#: Mujhe laga theek tha. Lekin bahut garmi thi. Aur mujhe lagta hai unhe logon ko zyada dikhana chahiye. Exhibits aur interesting hone chahiye. #Person1#: Mujhe laga yeh zabardast tha. Kya tumhe special effects rooms pasand nahi aaye? #Person2#: Haan, lekin mujhe ab bhi lagta hai yeh aur behtar ho sakta tha.",#Person1# ek mehengi restaurant mein stars dekhne gaya hai aur #Person2# ko Universal Studios ka tour sirf theek laga.
"#Person1#: Kya tum kabhi aise situation mein aaye ho jab tumhe un logon se jhoot bolna pada ho jo tum par trust karte hain? #Person2#: Kya tum logon se unke achhe ke liye jhoot bolne ki baat kar rahe ho? #Person1#: Haan. Kya unhe jhoot bolna galat hai agar wo unke achhe ke liye hai? #Person2#: Yeh kehna mushkil hai. Matlab, tum kaise judge kar sakte ho ki unke liye kya achha hai? Shayad unhe sach batana sabse behtar hai chahe wo kaisa bhi ho. #Person1#: Lekin kabhi kabhi sach bolna itna mushkil hota hai. #Person2#: Mujhe pata hai. Agar tumhe pakka hai ki sach unhe nuksan pohchaega, toh shayad tum sach nahi batane ka chunav kar sakte ho.",#Person1# aur #Person2# yeh discuss kar rahe hain ki kya logon se jhoot bolna galat hai agar wo unke achhe ke liye ho.
"#Person1#: David, maine suna tumhara job chala gaya. #Person2#: Haan, tumhe yaad hai wo assignment jo mujhe chahiye tha? Jab maine suna manager ne kisi aur ko de diya, toh mera gussa chhoot gaya. Toh manager ne mujhe fire kar diya. #Person1#: Achha, yeh tumhe sikhayega ki apne gusse ko control karna chahiye.",David ka job isliye gaya kyunki usne apne boss ke saath gussa kiya.
"#Person1#: Maine kabhi aisi machine nahi dekhi aur mujhe thodi madad chahiye. #Person2#: Sure, koi problem nahi. Tum kya lene ki koshish kar rahe ho? #Person1#: Mujhe ek drink kharidni hai. #Person2#: Theek hai. Is machine ko use karne ke liye pehle tumhe change machine ka istemal karna padega taaki sahi change mil sake. #Person1#: Mere paas already sahi change hai. #Person2#: Pehle tumhe apna paisa dollar slot ya coin slot mein daalna hoga. Dollars smooth hone chahiye. #Person1#: Theek hai, agla kya? #Person2#: Bas yeh jaan lo ki kabhi kabhi paisa pehli baar perfectly nahi jaata aur tumhe dobara koshish karni pad sakti hai. #Person1#: Theek hai, agla? #Person2#: Jo chaho choose karo aur button dabao. Kabhi kabhi ismein kuch tries lag sakte hain. #Person1#: Main tumse agree karta hoon. #Person2#: Umeed hai yeh tumhare liye kaam karega!",#Person1# ne kabhi sale machine nahi dekhi aur #Person2# #Person1# ko yeh sikhata hai ki kaise use karke drink kharidi jaaye.
"#Person1#: Oh, mere bhagwan! #Person2#: Kya! #Person1#: Yeh toh sabse cute chhoti gudiya hai jo maine apni zindagi mein dekhi hai! #Person2#: Chill maar. Yeh toh sirf Kenny hai South Park se. #Person1#: Kaunsa park? Tumne park mein gudiya dhoondi? Gross! #Person2#: South Park ek popular cartoon hai. Tum toh bilkul out of it ho, Jen. #Person1#: Well, mujhe mat blame karo! Mujhe kabhi TV dekhne ka mauka nahi milta.",Jen ko South Park ka Kenny cute lagta hai.
"#Person1#: Supermarket se humein kya kya lana hai? #Person2#: Humein bahut saari cheezein chahiye. Main ek list banaunga. Humein ek bag sugar, ek loaf bread aur ek crate beer chahiye. #Person1#: Ek crate beer? Humein wo kyun chahiye? #Person2#: Bas mazak kar raha hoon. Lekin mujhe kuch bottles beer leni hain. Humein ek liter cooking oil bhi chahiye. #Person1#: Hum ek three-liter bottle le sakte hain. Per liter yeh sasta padta hai. Humein ek packet butter aur kuch pints milk bhi lena chahiye. #Person2#: Mujhe ek jar strawberry jam aur ek bottle tomato ketchup leni hai. Kya humein koi meat chahiye? #Person1#: Mujhe lagta hai humein aadha kilo minced beef aur kuch pork chops lena chahiye. #Person2#: Theek hai. Humein fruits aur vegetables bhi nahi bhoolna chahiye. Humein ek bunch bananas, ek kilo tomatoes aur ek bag potatoes chahiye. #Person1#: Humein ek tube toothpaste aur ek bar soap bhi lena chahiye. Chalo ek tub ice cream bhi lete hain. Hum apne liye treat kar sakte hain. #Person2#: Theek hai. Humein kuch tins tuna bhi leni chahiye. Aur kuch? #Person1#: Mujhe kuch cans coke chahiye. Humein ek dozen eggs aur half a dozen sausages bhi chahiye. #Person2#: Chalo ek chunk cheese bhi lete hain. Kya yeh sab kuch hai? #Person1#: Mujhe lagta hai haan. Mere paas shopping list hai, toh chalo chalte hain.","#Person1# aur #Person2# ek shopping list bana rahe hain supermarket jaane se pehle, jismein sugar, bread, cooking oil, butter, milk, strawberry jam, ketchup, meat, fruit, vegetables, toothpaste, soap, ice cream, tuna, coke, eggs, cheese, aur aur bhi cheezein shamil hain."
"#Person1#: Uska baal kaunsa color hai? #Person2#: Oh, blonde hai, woh bahut blonde hai... kaafi chhote baal hain... #Person1#: Kya, ghunghralay? #Person2#: Nahi, bilkul nahi. Bahut seedhe hain. Uske baal aise hain... bas kaan ke upar tak. #Person1#: Kya woh chashma pehenti hai? #Person2#: Nahi... nahi. Mujhe lagta hai tum kisi aur ki baat kar rahe ho. #Person1#: Nahi. Mujhe pura vishwas hai ki main use jaanta hoon. #Person2#: Er... aur kya bataun tumhe? Er... uska... er ek... gol chehra hai, bahut gol chehra hai, aur ek bahut bada munh hai, thoda wide munh hai, jab woh hasta hai, uska chehra sirf munh hai. #Person1#: Ah... Nahi, main use yaad nahi kar pa raha hoon.",#Person1# aur #Person2# ek female ke characteristics describe kar rahe hain taaki yeh dekhein ki kya woh same person ke baare mein baat kar rahe hain.
"#Person1#: Alan, mujhe lagta hai tumne hamara catalogue aur price list padh liya hai. Kya tum hamare kuch products mein interested ho? #Person2#: Haan, main kuch T-shirts kharidne ka soch raha hoon, lekin mujhe lagta hai tumhara price thoda zyada hai. #Person1#: Yeh sun kar mujhe bahut hairani hui. Mujhe lagta hai hamara price bahut favorable hai. Tumhe dusre suppliers se aise attractive price milna mushkil hoga. #Person2#: Mujhe is baat par itna yakin nahi hai. Mujhe lagta hai aise price par sales push karna mushkil hoga. #Person1#: Toh tumhara proposal kya hai? #Person2#: Mujhe lagta hai business karne ke liye, tumhe kam se kam price 20% reduce karni chahiye. #Person1#: Agar tumhara order bada hai toh hum price cut kar sakte hain, lekin 20% reduction sach mein humare liye zyada hai. Toh tum kitna order dene wale ho? #Person2#: Trial order ke liye, main is baar 5,000 dozen lunga. #Person1#: 5,000 dozen koi bada order nahi hai. Is case mein, main tumhe sirf 5% reduction de sakta hoon. #Person2#: Yeh 20% se bahut bada change hai. Main yeh accept nahi kar sakta. #Person1#: Toh tumhara counter-offer kya hai? #Person2#: Deal finalize karne ke liye, main kehunga ki 15% reduction madad karega. #Person1#: 15% impossible hai. Isse humare paas lagbhag koi profit nahi rahega. #Person2#: Agar aisa hai, toh mujhe kahin aur jaana padega apni zarurat poori karne ke liye. #Person1#: Yeh tarika kaisa rahega? Tum apna quantity 8,000 dozen badhao aur main tumhe 10% reduction dunga. #Person2#: 8000 trial ke liye bahut bada figure hoga. #Person1#: Toh, future business ko encourage karne ke liye, main price 10% reduce karne ke liye tayaar hoon. Hum aur aage nahi ja sakte. #Person2#: Theek hai. Chalo isse deal karte hain.","Alan 5,000 dozen T-shirts kharidna chahta hai 20% discount par. #Person1# ko lagta hai yeh bada order nahi hai aur sirf 5% reduction dene par sahmat hota hai. Aakhir mein, unka agreement 8,000 dozen par 10% reduction par hota hai."
"#Person1#: Hi, kaise ho? #Person2#: Bahut bura. #Person1#: Oh, kya hua? #Person2#: Mujhe fever hai aur bahut badi headache ho rahi hai. #Person1#: Oh, yeh to bahut bura hai. Tum aspirin kyun nahi lete? #Person2#: Maine pehle hi kuch liya hai par kuch faida nahi hua. #Person1#: Accha, tumhe doctor se milna zaroori hai. #Person2#: Haan, shayad mujhe karna chahiye. #Person1#: Accha, tumhe thoda rest lena chahiye. #Person2#: Bahut dhanyavaad. #Person1#: Bye.",#Person2# bimar hai aur #Person1# suggest karta hai ki #Person2# doctor se mile.
"#Person1#: Kya tum concert ke liye tayyar ho? #Person2#: Haan. Kya humein bus se wahan jaana chahiye taaki hum late na ho? #Person1#: Actually, kyun na hum bike se chalein? Agar hum rush hour mein bus se chalein toh traffic mein phas sakte hain. #Person2#: Ye sach hai. Cycling hamare environment ke liye bhi achha hai. Thoda time do, main apna helmet le aata hoon. #Person1#: Kya tumhara helmet comfortable hai? #Person2#: Zyada nahi, par mujhe design pasand aaya, isliye liya. #Person1#: Shayad tumhe round helmet lene par sochna chahiye; wo behtar hote hain. #Person2#: Main is par sochunga. #Person1#: Kya ye tumhari nayi bicycle hai? #Person2#: Haan, mere papa ne mujhe ye meri birthday par di thi. Kya tumhe ye pasand hai? #Person1#: Ye sabse nayi 10 speed cycling mountain bike hai. Ye sach mein bahut mehngi hain! #Person2#: Mere dad se sirf best hi milta hai. Mujhe iski sab cheezein pasand hain bas brakes thode sticky hain. #Person1#: Main tumhare liye unhe theek kar sakta hoon. Kya isme aur koi dikkat hai? #Person2#: Well, meri saddle mere liye bahut low hai. Kya tumhe height badalne ka pata hai? #Person1#: Ye asaan hai. Saddle itni unchi honi chahiye ki jab tum bicycle par ho toh tumhare legs poori tarah extend ho sakein. #Person2#: Kya isi wajah se meri knees har baar bike chalane ke baad sore hoti hain? #Person1#: Ye ho sakta hai. Thoda time do, main ye theek kar dunga aur phir hum ja sakte hain.","#Person1# aur #Person2# decide karte hain ki wo concert bike se jayenge. #Person1# round helmet pehnne ka suggestion deta hai. #Person2# ki nayi bicycle mein brakes aur saddle ki height ki problems hain, toh #Person1# unhe theek karne mein madad karta hai."
"#Person1#: Aaj hum kis ke saath khel rahe hain? #Person2#: Hum Hainan ke against khel rahe hain. #Person1#: Oh, No. 1 College ki basketball team? Mujhe pata hai wo tough team hain. #Person2#: Bilkul hain. #Person1#: Kaun jeet raha hai? #Person2#: Hum jeet rahe hain, 27 se 26. #Person1#: Sach mein? Mujhe laga wo humein ab tak maar rahe honge. #Person2#: Aisa kaise ho sakta hai? Hum bhi ek tough team hain.","#Person1# aur #Person2# Hainan ki team ke against basketball khel rahe hain, aur wo jeet rahe hain."
"#Person1#: Kya tha yeh? #Person2#: Oh nahi. Maine tumhara vase galti se tod diya. #Person1#: Yeh kaise hua? #Person2#: Maine isse galti se takra diya, lekin mera yeh karne ka irada nahi tha. #Person1#: Yeh mera favorite tha. #Person2#: Mujhe bahut bura lag raha hai. Kya main tumhe iske liye paise de sakta hoon? #Person1#: Shayad mujhe ise yahan nahi rakhna chahiye tha. Kisi na kisi ko ise takraana hi tha. #Person2#: Pehle main aaj subah school ke liye der se aaya, aur ab maine tumhara vase tod diya. Yeh mera din nahi hai!",#Person2# ko bura lag raha hai kyunki uska din kharab gaya.
"#Person1#: Hi, yeh Ralph Simmons hai. Main kis se baat kar raha hoon? #Person2#: Yeh Paula Blake hai, Mr. Simmons. Main aapki kaise madad kar sakti hoon? #Person1#: Main umeed kar raha hoon ki aap kuch cheezein mere liye theek kar sakti hain. Kya aap mera account dekh sakti hain? #Person2#: Bilkul, sir. Bas mujhe aapka account number bataiye.",Ralph Simmons Paula Blake ko call karta hai apna account dekhne ke liye.
"#Person1#: Yahan. Change rakh lo. #Person2#: Oh, bahut shukriya. #Person1#: Aapka swagat hai. Waise, kya yahan paas koi pay phone hai? #Person2#: Haan, is building ke doosre side pe ek hai. Kya aapke paas chhoti change hai? #Person1#: Haan, mere paas hai. Shukriya.",#Person2# ne #Person1# ko bataya ki building ke doosre side pe ek pay phone hai.
